node,in-degree,out-degree,edge-count
298,49.0,11.0,60.0
10783,62.0,33.0,95.0
1859,61.0,18.0,79.0
1879,43.0,7.0,50.0
743,43.0,4.0,47.0
8460,48.0,16.0,64.0
4012,43.0,7.0,50.0
5934,283.0,314.0,597.0
7282,46.0,5.0,51.0
7551,40.0,7.0,47.0
1073,76.0,35.0,111.0
10039,45.0,5.0,50.0
7839,108.0,65.0,173.0
7859,79.0,29.0,108.0
199,39.0,0.0,39.0
458,24.0,5.0,29.0
1132,3.0,0.0,3.0
5528,154.0,191.0,345.0
25,12.0,1.0,13.0
830,76.0,16.0,92.0
3281,29.0,14.0,43.0
720,8.0,3.0,11.0
4566,396.0,263.0,659.0
2547,38.0,29.0,67.0
6784,1.0,0.0,1.0
6179,221.0,123.0,344.0
12108,3.0,3.0,6.0
8091,58.0,56.0,114.0
8854,5.0,6.0,11.0
8610,30.0,30.0,60.0
11884,1.0,2.0,3.0
8257,18.0,6.0,24.0
6087,333.0,469.0,802.0
1154,171.0,45.0,216.0
438,511.0,2433.0,2944.0
983,353.0,111.0,464.0
539,279.0,213.0,492.0
1071,284.0,141.0,425.0
312,1896.0,6694.0,8590.0
56,56.0,0.0,56.0
9126,143.0,16.0,159.0
2277,227.0,112.0,339.0
8331,40.0,21.0,61.0
8136,152.0,19.0,171.0
1120,150.0,20.0,170.0
10064,135.0,108.0,243.0
2758,400.0,314.0,714.0
5577,225.0,83.0,308.0
4803,89.0,31.0,120.0
1013,146.0,19.0,165.0
2566,266.0,188.0,454.0
1056,183.0,69.0,252.0
4161,249.0,146.0,395.0
4104,138.0,7.0,145.0
5795,192.0,41.0,233.0
5192,46.0,6.0,52.0
1551,149.0,13.0,162.0
2925,156.0,20.0,176.0
2770,182.0,51.0,233.0
2797,162.0,23.0,185.0
797,126.0,34.0,160.0
744,229.0,113.0,342.0
7573,65.0,2.0,67.0
7961,235.0,31.0,266.0
7970,300.0,176.0,476.0
7931,215.0,125.0,340.0
939,143.0,9.0,152.0
