node,in-degree,out-degree,edge-count
1446,15.0,0.0,15.0
11461,78.0,0.0,78.0
2315,1073.0,4.0,1077.0
11998,19.0,0.0,19.0
1959,111.0,0.0,111.0
105,508.0,0.0,508.0
12155,46.0,0.0,46.0
4644,587.0,0.0,587.0
4225,55.0,0.0,55.0
10090,548.0,0.0,548.0
1108,570.0,0.0,570.0
2974,622.0,0.0,622.0
11982,407.0,0.0,407.0
12099,91.0,3.0,94.0
7469,374.0,0.0,374.0
891,445.0,0.0,445.0
10345,243.0,1.0,244.0
585,30.0,0.0,30.0
5522,485.0,0.0,485.0
2728,584.0,0.0,584.0
3628,838.0,0.0,838.0
10492,633.0,0.0,633.0
8719,257.0,10.0,267.0
10006,485.0,0.0,485.0
4825,183.0,19.0,202.0
11665,294.0,2.0,296.0
3459,272.0,0.0,272.0
11840,103.0,0.0,103.0
2987,1065.0,0.0,1065.0
10238,558.0,0.0,558.0
8082,296.0,0.0,296.0
3462,388.0,0.0,388.0
10169,82.0,0.0,82.0
3531,2066.0,0.0,2066.0
5672,1382.0,0.0,1382.0
8692,630.0,421.0,1051.0
5980,195.0,0.0,195.0
7078,205.0,0.0,205.0
9075,74.0,0.0,74.0
6328,398.0,6.0,404.0
122,377.0,0.0,377.0
12146,73.0,142.0,215.0
9709,125.0,38.0,163.0
6401,245.0,0.0,245.0
7822,105.0,2.0,107.0
1961,49.0,117.0,166.0
1048,124.0,0.0,124.0
1596,789.0,0.0,789.0
11647,522.0,1.0,523.0
11813,136.0,0.0,136.0
3617,84.0,0.0,84.0
1577,922.0,0.0,922.0
6323,450.0,0.0,450.0
2425,235.0,0.0,235.0
12176,34.0,0.0,34.0
1438,721.0,0.0,721.0
2585,388.0,0.0,388.0
2598,519.0,0.0,519.0
5399,237.0,0.0,237.0
11699,56.0,0.0,56.0
2488,293.0,7.0,300.0
2998,539.0,0.0,539.0
5267,320.0,0.0,320.0
568,328.0,0.0,328.0
2640,593.0,0.0,593.0
6798,365.0,0.0,365.0
11516,79.0,1.0,80.0
1697,240.0,1.0,241.0
11848,14.0,71.0,85.0
10550,216.0,0.0,216.0
2594,166.0,0.0,166.0
4107,484.0,0.0,484.0
5472,332.0,0.0,332.0
10932,138.0,4.0,142.0
2263,1200.0,0.0,1200.0
7948,20.0,0.0,20.0
591,681.0,0.0,681.0
2970,360.0,0.0,360.0
12037,239.0,3.0,242.0
7725,23.0,0.0,23.0
10303,530.0,1.0,531.0
8189,24.0,0.0,24.0
11071,76.0,0.0,76.0
4404,675.0,0.0,675.0
1604,486.0,0.0,486.0
4202,1332.0,55.0,1387.0
5817,76.0,0.0,76.0
11878,35.0,0.0,35.0
5755,2.0,0.0,2.0
11950,388.0,161.0,549.0
11524,139.0,2.0,141.0
9517,18.0,1.0,19.0
1929,724.0,0.0,724.0
5142,136.0,5.0,141.0
10164,126.0,0.0,126.0
7540,607.0,0.0,607.0
11746,246.0,0.0,246.0
9524,48.0,0.0,48.0
7701,297.0,0.0,297.0
8489,137.0,0.0,137.0
6793,603.0,0.0,603.0
12129,100.0,0.0,100.0
8315,398.0,0.0,398.0
10453,171.0,0.0,171.0
1125,160.0,0.0,160.0
524,482.0,0.0,482.0
5089,635.0,3.0,638.0
10903,352.0,36.0,388.0
12153,62.0,0.0,62.0
11941,6.0,734.0,740.0
12083,135.0,0.0,135.0
1138,14.0,13.0,27.0
12015,103.0,0.0,103.0
7901,101.0,0.0,101.0
12144,100.0,14.0,114.0
5713,228.0,0.0,228.0
6540,92.0,24.0,116.0
739,195.0,0.0,195.0
291,1450.0,0.0,1450.0
9011,330.0,0.0,330.0
5175,134.0,12.0,146.0
35,60.0,4.0,64.0
8246,109.0,0.0,109.0
824,1152.0,0.0,1152.0
11938,135.0,0.0,135.0
9067,136.0,0.0,136.0
2393,55.0,0.0,55.0
662,140.0,0.0,140.0
8243,37.0,0.0,37.0
584,50.0,0.0,50.0
4105,117.0,0.0,117.0
823,183.0,0.0,183.0
1676,62.0,0.0,62.0
10787,27.0,0.0,27.0
9604,37.0,0.0,37.0
3111,133.0,0.0,133.0
9727,66.0,0.0,66.0
8509,93.0,0.0,93.0
11002,31.0,0.0,31.0
5711,55.0,0.0,55.0
901,62.0,0.0,62.0
1861,339.0,0.0,339.0
6039,211.0,0.0,211.0
1002,87.0,0.0,87.0
3637,23.0,0.0,23.0
11809,29.0,0.0,29.0
5162,532.0,0.0,532.0
6648,88.0,0.0,88.0
989,191.0,0.0,191.0
7354,107.0,0.0,107.0
6968,121.0,0.0,121.0
2705,95.0,0.0,95.0
3036,262.0,0.0,262.0
571,209.0,0.0,209.0
11483,40.0,0.0,40.0
1844,161.0,0.0,161.0
745,44.0,0.0,44.0
3586,107.0,0.0,107.0
11,69.0,0.0,69.0
754,92.0,0.0,92.0
7714,810.0,0.0,810.0
1311,85.0,0.0,85.0
1709,123.0,0.0,123.0
1062,728.0,0.0,728.0
10851,45.0,0.0,45.0
674,389.0,0.0,389.0
4269,891.0,0.0,891.0
11451,12.0,0.0,12.0
10623,34.0,0.0,34.0
11791,14.0,0.0,14.0
5509,72.0,0.0,72.0
170,111.0,0.0,111.0
4187,66.0,0.0,66.0
242,178.0,0.0,178.0
7562,141.0,0.0,141.0
4041,1314.0,0.0,1314.0
4308,186.0,0.0,186.0
11790,22.0,0.0,22.0
3664,177.0,0.0,177.0
3666,51.0,0.0,51.0
11086,31.0,0.0,31.0
3976,51.0,0.0,51.0
10617,72.0,0.0,72.0
243,70.0,0.0,70.0
5473,371.0,0.0,371.0
7895,66.0,0.0,66.0
551,126.0,0.0,126.0
3569,458.0,0.0,458.0
2134,77.0,0.0,77.0
6288,80.0,0.0,80.0
1617,127.0,0.0,127.0
9048,36.0,0.0,36.0
237,101.0,0.0,101.0
10318,32.0,0.0,32.0
11447,10.0,0.0,10.0
9259,70.0,0.0,70.0
5960,42.0,0.0,42.0
11131,11.0,0.0,11.0
6484,51.0,0.0,51.0
364,78.0,0.0,78.0
152,140.0,0.0,140.0
10411,70.0,38.0,108.0
11731,31.0,0.0,31.0
10743,32.0,0.0,32.0
10834,44.0,0.0,44.0
11224,18.0,0.0,18.0
395,140.0,0.0,140.0
1407,226.0,0.0,226.0
8871,71.0,0.0,71.0
157,98.0,0.0,98.0
11360,16.0,0.0,16.0
11598,16.0,0.0,16.0
1259,122.0,0.0,122.0
66,132.0,0.0,132.0
5588,81.0,0.0,81.0
1631,147.0,0.0,147.0
6929,122.0,0.0,122.0
8361,97.0,0.0,97.0
4466,54.0,0.0,54.0
11639,22.0,0.0,22.0
3573,49.0,0.0,49.0
8218,40.0,0.0,40.0
841,53.0,0.0,53.0
11540,36.0,0.0,36.0
4025,135.0,0.0,135.0
11654,18.0,0.0,18.0
10997,26.0,0.0,26.0
7326,51.0,0.0,51.0
896,71.0,0.0,71.0
11744,3.0,0.0,3.0
4042,238.0,0.0,238.0
11625,12.0,0.0,12.0
3646,96.0,0.0,96.0
7050,119.0,0.0,119.0
612,126.0,0.0,126.0
1126,99.0,0.0,99.0
11040,28.0,0.0,28.0
2205,147.0,0.0,147.0
6659,114.0,0.0,114.0
9258,66.0,0.0,66.0
10037,37.0,0.0,37.0
10534,44.0,0.0,44.0
1441,252.0,0.0,252.0
694,62.0,0.0,62.0
2889,105.0,0.0,105.0
6625,58.0,0.0,58.0
478,340.0,0.0,340.0
6073,72.0,0.0,72.0
11344,29.0,0.0,29.0
11175,39.0,0.0,39.0
11620,31.0,0.0,31.0
11216,80.0,0.0,80.0
11323,42.0,0.0,42.0
679,113.0,0.0,113.0
1941,74.0,0.0,74.0
11548,15.0,0.0,15.0
11457,72.0,0.0,72.0
10853,19.0,0.0,19.0
11873,28.0,0.0,28.0
8202,28.0,0.0,28.0
8729,52.0,0.0,52.0
11501,19.0,0.0,19.0
10237,16.0,0.0,16.0
11549,15.0,0.0,15.0
11876,23.0,0.0,23.0
441,134.0,0.0,134.0
1830,29.0,0.0,29.0
1420,82.0,0.0,82.0
11887,26.0,0.0,26.0
11710,27.0,0.0,27.0
11585,14.0,0.0,14.0
10128,49.0,0.0,49.0
2909,27.0,13794.0,13821.0
5259,58.0,0.0,58.0
11844,21.0,0.0,21.0
11550,16.0,0.0,16.0
11368,15.0,0.0,15.0
11430,12.0,0.0,12.0
11826,28.0,0.0,28.0
872,190.0,0.0,190.0
2326,118.0,0.0,118.0
11551,13.0,0.0,13.0
11815,15.0,0.0,15.0
3603,54.0,0.0,54.0
11679,25.0,0.0,25.0
11688,17.0,0.0,17.0
2936,23.0,0.0,23.0
2429,45.0,0.0,45.0
312,21.0,7491.0,7512.0
9742,187.0,0.0,187.0
2266,214.0,11.0,225.0
7700,832.0,0.0,832.0
8079,401.0,16.0,417.0
12080,153.0,0.0,153.0
3231,94.0,0.0,94.0
12158,109.0,0.0,109.0
2034,132.0,53.0,185.0
3614,87.0,91.0,178.0
10451,214.0,0.0,214.0
12027,21.0,58.0,79.0
6567,11.0,70.0,81.0
11187,13.0,0.0,13.0
11182,10.0,0.0,10.0
10708,18.0,0.0,18.0
11577,3.0,0.0,3.0
6863,32.0,0.0,32.0
1310,18.0,0.0,18.0
11771,4.0,0.0,4.0
11359,9.0,0.0,9.0
11880,262.0,1.0,263.0
6599,23.0,0.0,23.0
11335,4.0,0.0,4.0
1486,16.0,0.0,16.0
3564,62.0,0.0,62.0
6218,136.0,0.0,136.0
2201,17.0,0.0,17.0
11070,6.0,0.0,6.0
8398,27.0,0.0,27.0
11312,10.0,0.0,10.0
1608,76.0,0.0,76.0
10615,30.0,0.0,30.0
11445,2.0,0.0,2.0
10563,21.0,8.0,29.0
5100,29.0,0.0,29.0
11361,22.0,0.0,22.0
3054,37.0,0.0,37.0
11456,17.0,0.0,17.0
11764,10.0,0.0,10.0
11562,3.0,1.0,4.0
455,79.0,0.0,79.0
11561,4.0,0.0,4.0
6607,33.0,0.0,33.0
11493,11.0,0.0,11.0
975,64.0,0.0,64.0
5144,40.0,0.0,40.0
11666,2.0,0.0,2.0
6515,9.0,1.0,10.0
11847,4.0,0.0,4.0
5357,7.0,0.0,7.0
846,43.0,0.0,43.0
3690,1.0,0.0,1.0
1106,38.0,0.0,38.0
8313,33.0,0.0,33.0
10551,23.0,0.0,23.0
11147,10.0,0.0,10.0
1005,157.0,0.0,157.0
12117,109.0,0.0,109.0
550,36.0,75.0,111.0
11948,49.0,0.0,49.0
8444,78.0,10.0,88.0
11644,36.0,14.0,50.0
990,173.0,0.0,173.0
2124,14.0,0.0,14.0
11963,35.0,0.0,35.0
8084,12.0,331.0,343.0
11474,337.0,0.0,337.0
11927,86.0,2.0,88.0
5876,83.0,138.0,221.0
1374,46.0,0.0,46.0
7476,134.0,0.0,134.0
1993,232.0,156.0,388.0
11884,16.0,0.0,16.0
11827,3.0,0.0,3.0
1865,104.0,0.0,104.0
11434,22.0,0.0,22.0
8925,91.0,0.0,91.0
1755,80.0,98.0,178.0
2505,9.0,0.0,9.0
1071,4.0,183.0,187.0
2493,36.0,50.0,86.0
1584,121.0,0.0,121.0
11125,5.0,558.0,563.0
3895,29.0,284.0,313.0
2131,23.0,98.0,121.0
8506,2.0,0.0,2.0
8408,2.0,26.0,28.0
2927,10.0,333.0,343.0
10262,13.0,4.0,17.0
9318,198.0,0.0,198.0
12071,59.0,64.0,123.0
6320,112.0,0.0,112.0
9104,2.0,98.0,100.0
10483,195.0,0.0,195.0
10632,44.0,16.0,60.0
10798,83.0,49.0,132.0
7980,12.0,3.0,15.0
1571,768.0,0.0,768.0
2027,824.0,0.0,824.0
11512,38.0,0.0,38.0
11858,53.0,0.0,53.0
4298,88.0,70.0,158.0
2078,167.0,0.0,167.0
7741,98.0,1.0,99.0
7521,747.0,0.0,747.0
11909,1.0,5.0,6.0
8873,146.0,0.0,146.0
8383,161.0,0.0,161.0
2948,951.0,0.0,951.0
2850,35.0,340.0,375.0
10074,92.0,2.0,94.0
2679,929.0,0.0,929.0
9492,66.0,0.0,66.0
2557,542.0,58.0,600.0
3069,8.0,0.0,8.0
12100,90.0,0.0,90.0
4406,5.0,580.0,585.0
3821,46.0,0.0,46.0
4519,30.0,0.0,30.0
4245,52.0,0.0,52.0
11987,207.0,5.0,212.0
6088,58.0,110.0,168.0
5094,58.0,0.0,58.0
7568,485.0,0.0,485.0
5722,47.0,0.0,47.0
4228,874.0,0.0,874.0
6168,103.0,0.0,103.0
7753,274.0,0.0,274.0
1381,1269.0,0.0,1269.0
345,506.0,1.0,507.0
544,1056.0,0.0,1056.0
6792,452.0,0.0,452.0
2908,823.0,0.0,823.0
1398,255.0,3.0,258.0
2466,74.0,7.0,81.0
6541,290.0,0.0,290.0
7148,246.0,0.0,246.0
10958,11.0,0.0,11.0
