node,in-degree-mean,in-degree-std,out-degree-mean,out-degree-std,edge-count-mean,edge-count-std,closeness-mean,closeness-std,betweenness-mean,betweenness-std,pagerank-mean,pagerank-std
7428,7.066666666666666,3.957552554574888,1.7333333333333334,2.42120263964465,8.8,5.653317610041028,0.17143777344105907,0.07197726874948483,0.0052761714250904425,0.016142640787920586,0.013062874018360666,0.011134376250302842
4622,15.3,9.842594508901943,13.533333333333333,22.249694130232193,28.833333333333332,31.09564099498335,0.1870964675454695,0.06898999882884674,0.01783535456169701,0.025067538198409556,0.04311295061868345,0.019943742287419002
9861,7.4,4.071035904205874,4.3,11.613641404256748,11.7,13.916776446672793,0.17045013777396242,0.0730969081619801,0.0031370126191230677,0.006886098626727973,0.023823490947244348,0.02010859647944184
6730,7.866666666666666,9.844569851220294,2.8,10.179718398200743,10.666666666666666,19.7135035501613,0.1706037208252406,0.07421072173243122,0.0035713365469868794,0.013461917235231905,0.01424885128201527,0.013108418809468449
2251,5.933333333333334,3.473071007368295,0.7666666666666667,1.3828312341794362,6.7,4.235957192103496,0.16942651019669805,0.07395603106275357,0.0006345365329031391,0.0031456909604484448,0.010659765006631306,0.006875615728580481
3539,5.533333333333333,3.3836206774532047,0.36666666666666664,1.0796089827134434,5.9,3.8931563886731633,0.1683383297975761,0.07515537416495544,5.113968439509059e-05,0.0002753956286524074,0.0077167105992424455,0.002493120861476381
4938,9.1,6.236184731067546,4.5,4.745172985958116,13.6,10.591191308504126,0.1712054860383654,0.07526173563145054,0.0020314539270443795,0.006910876587900835,0.024478781264537154,0.018037691637044263
6164,6.75,2.8613807855648994,16.75,26.75233634656981,23.5,26.471682983898095,0.1608506069646881,0.05412714144858307,0.020476973684210524,0.03546715880630349,0.023348965260355604,0.017243274107699796
5559,6.7,4.684371178006002,1.5333333333333334,2.459448899426229,8.233333333333333,6.731435376071156,0.17128063288960088,0.07707223933955686,0.003821266749712206,0.00962860171904857,0.013727832887572676,0.011277421563231742
4323,7.0344827586206895,3.7368874990742253,3.7586206896551726,10.864860068330357,10.793103448275861,12.685531563882689,0.17182339900876692,0.07318752740246104,0.005337949869058874,0.01563572746373588,0.01178869819711318,0.008835906305723455
2141,5.566666666666666,3.2932591084753042,0.3333333333333333,0.869226987360353,5.9,3.5057096285916205,0.16922526184893547,0.07544009907974773,0.004874906639610261,0.025058987198592526,0.008064759461640278,0.0033083616322717294
7756,7.733333333333333,5.726740395334465,4.7,12.154971548026483,12.433333333333334,16.061721230580766,0.17021404475553786,0.07453469581769323,0.001115778870348484,0.004384291617960643,0.019747602111290768,0.015608868290088547
477,9.333333333333334,1.8856180831641267,2.3333333333333335,2.6246692913372702,11.666666666666666,2.6246692913372702,0.2854242806256931,0.01565618907573371,0.0,0.0,0.024070453999522786,0.02125032929574039
6091,5.333333333333333,3.2591750830880843,0.1,0.3958114029012639,5.433333333333334,3.3434845429415225,0.16793673448575897,0.07672010926796516,0.0,0.0,0.0072563298383053155,0.0018710102476740824
3747,8.033333333333333,6.838534605860788,8.566666666666666,32.22388693017788,16.6,35.53458409305878,0.170546431632075,0.07662491344565062,0.009939609112722712,0.03426682193047678,0.011185600459424643,0.008647599753214566
6193,21.133333333333333,10.45540795739485,155.7,124.60983107283309,176.83333333333334,126.72307954310804,0.20587651888394537,0.07907508211794989,0.15399057734572513,0.12271781027761845,0.04811859301010941,0.02522553329189989
6129,11.966666666666667,13.99162447879286,16.933333333333334,36.98462142867252,28.9,49.481545381418044,0.17525715045550141,0.08199815656715995,0.02858592665588604,0.0655139404493341,0.01964875340863759,0.018209162276288902
4799,15.9,9.271281824357766,10.666666666666666,8.435375246872871,26.566666666666666,17.358347335568045,0.18533862415412208,0.06867010844633127,0.014116613372511739,0.025603596233288246,0.044359879368183426,0.019537088043194976
7889,14.736842105263158,13.70686384055413,13.157894736842104,19.73045510690926,27.894736842105264,31.294685502816954,0.14311786019702158,0.053989486913226366,0.021072344004576537,0.04413373740714907,0.043556450576167936,0.02693827249500441
4118,5.117647058823529,2.9482268437980395,0.5294117647058824,1.6491583257501397,5.647058823529412,3.8492348585842087,0.13261724510527179,0.05681286565819978,0.0,0.0,0.00992362366905901,0.010502280103276244
5513,5.233333333333333,3.148368184031566,0.03333333333333333,0.1795054935711501,5.266666666666667,3.119116684077223,0.1681309611919894,0.07573294055367004,0.0,0.0,0.007868230461542345,0.004764530801878612
7255,5.933333333333334,3.7676989735852775,0.5666666666666667,1.3828312341794358,6.5,4.667261866805133,0.17069549108298288,0.07623044013416745,0.0,0.0,0.011302828459256297,0.009606304631193567
5261,7.333333333333333,3.2998316455372216,0.0,0.0,7.333333333333333,3.2998316455372216,0.28389556266144284,0.0068644912978465256,0.0,0.0,0.007777250907208892,0.0013105688540006716
1673,9.666666666666666,8.904430857100802,6.566666666666666,13.994483039953838,16.233333333333334,21.43779113828869,0.1708002988239331,0.0768017466540061,0.01204864119768454,0.040059119899415845,0.015398445441661553,0.01093576904221016
9293,5.333333333333333,3.3099177566150426,0.2,0.4,5.533333333333333,3.442221504913489,0.16709599315437684,0.07514518738874588,8.850122020980204e-05,0.0003904117639996757,0.007102625810768425,0.001272561961737951
4238,28.25,9.093266739736606,104.0,92.70922284217467,132.25,99.84581864054198,0.30995591370146935,0.046923756823464655,0.10415217281710024,0.07197497193239534,0.03945553371924395,0.020066381023160055
9700,7.473684210526316,4.761340159115218,2.8421052631578947,3.0994593398600965,10.31578947368421,7.370300512183285,0.19027692536184243,0.08161123733545986,0.007024329462083543,0.01707277272877159,0.01094692413054286,0.009751457095149131
5018,5.466666666666667,3.263263533472111,0.3333333333333333,0.699205898780101,5.8,3.5534021256630477,0.1686158644635305,0.07540026246475387,0.00010393133297559763,0.00034860405543884175,0.009048209993991497,0.007366762572957533
2292,5.37037037037037,3.175696460774225,0.4074074074074074,1.063162969956098,5.777777777777778,3.5832256659104664,0.15491765446528394,0.06806928487774953,0.0,0.0,0.008048184348836673,0.004638528554472663
2855,5.533333333333333,3.2937651538761665,0.36666666666666664,0.6046119049072352,5.9,3.4578413304642344,0.16659898750407834,0.07536391544381306,7.460896868445547e-05,0.0002253336325234822,0.008584594110835243,0.006861673321640158
2917,7.9,3.7,2.2,3.400000000000001,10.1,4.4821869662029945,0.23765748575985826,0.056887351894361095,0.009388130630352565,0.027903656189213883,0.010291069163633171,0.006557806491459172
3645,6.166666666666667,4.0421391476406265,2.8,10.737473321658749,8.966666666666667,11.89533054979511,0.16974542391606567,0.0736264105170863,0.0032982887959202207,0.016640162172323638,0.010896275046441273,0.008279195361345448
5351,6.3,3.426854728950927,3.2666666666666666,10.6299367615972,9.566666666666666,12.126234186900547,0.16839756986287016,0.07512551893969785,0.005188027185012634,0.01646637035932802,0.012431899633834913,0.011044617617730316
3753,5.8,3.6642416223096785,0.43333333333333335,1.1742609969205688,6.233333333333333,4.302583203404929,0.16929714893138934,0.07508349780849533,0.00023496240601503758,0.001236543016420176,0.009335628267590703,0.0071538695122981095
4496,6.148148148148148,3.23984114498208,1.3703703703703705,2.0574732462712815,7.518518518518518,4.516392942672286,0.16027240854435976,0.06769579449838878,0.009481291307499263,0.02499783936241841,0.012273818077722586,0.009857339204563881
1376,7.666666666666667,5.331249592939935,3.7333333333333334,6.898953221725419,11.4,11.51115401107407,0.16856693590207553,0.07736065057787564,0.006321105437662355,0.01695113426975733,0.013098108709243888,0.00984944057833412
7648,7.037037037037037,5.044112677402435,2.2222222222222223,3.4354721852756236,9.25925925925926,7.956327985123457,0.16119186776388686,0.0690688609543216,0.0016382833458275816,0.004767615657467828,0.017871175892750165,0.017637345824577343
4867,6.1,3.491418050019218,1.95,2.333988003396761,8.05,5.314837720946897,0.1419120973227972,0.05454729040998773,0.0075110427295591396,0.016612420898693928,0.016290805045098635,0.011419942260704084
5563,5.333333333333333,3.2180049029725786,0.2,0.47609522856952335,5.533333333333333,3.3339999333466626,0.16656396347554103,0.07423941002076499,0.0002808392010612934,0.0013476814873459638,0.006998827014133052,0.001123058085858655
